,302.731,377.721,399.478,408.01,417.309,421.181,461.345,574.63,657.065,676.601,quality_None
45,95.9249,89.354,88.266,90.2707,92.2985,94.0219,98.2539,99.3845,99.3203,100.093,1
46,96.4151,86.5851,82.6947,86.7412,91.5853,95.1499,99.9152,101.485,101.446,101.428,1
47,92.7182,87.3634,85.4288,88.1513,90.4891,92.1984,94.8569,95.8833,96.1286,95.8315,1
48,84.9851,73.202,69.1201,72.8069,78.587,82.966,87.5384,89.8694,89.6574,90.5965,1
49,96.2068,88.8197,86.2174,89.292,93.0676,96.1381,99.4364,100.368,100.408,101.546,1
50,96.022,94.39,94.0763,94.5403,95.327,95.8846,96.9149,98.1465,98.9486,98.7278,0
51,100.175,95.2689,94.6232,96.7701,98.0438,99.4957,101.799,102.885,103.5,102.933,1
52,95.9138,86.5308,82.7882,86.3038,91.4732,95.1749,99.0354,99.7671,100.794,99.2854,0
53,97.5494,89.7737,86.5916,89.6445,93.678,96.6173,100.14,101.584,102.54,100.945,1
54,93.6901,80.6764,76.1497,80.2484,86.0849,90.3759,95.974,99.3022,99.3612,99.4171,1
55,98.9714,94.1407,92.2173,94.6573,96.9729,98.701,101.152,101.49,101.805,101.782,1
56,101.207,98.9609,98.9432,100.215,101.22,101.801,103.81,103.187,103.191,103.376,1
57,91.8223,87.3355,81.2237,82.1906,86.3867,88.8427,91.9615,96.4941,97.0411,97.018,0
58,89.7959,81.9549,73.3146,75.8708,83.7879,88.9174,92.4424,96.6626,97.2333,97.5052,1
59,96.4842,79.5101,72.7935,77.4726,87.3222,93.4645,102.129,101.115,101.152,101.243,0
60,97.4174,92.1605,87.4469,89.9156,93.9422,96.0829,99.4633,99.7973,99.4515,99.227,1
61,94.8324,79.4058,72.1439,77.3196,88.2946,95.2807,102.097,100.953,100.858,101.55,0
62,90.7947,78.4976,71.8533,75.8617,83.2786,88.1755,94.5598,99.6312,99.2861,100.068,1
63,95.1665,96.7195,96.6036,96.4196,96.7581,96.9944,97.7702,98.4803,98.617,98.7714,1
64,71.7096,64.1202,60.5576,62.9533,68.2112,71.9176,75.8238,76.3445,75.4288,75.838,0
65,91.7971,82.8634,78.7682,81.73,88.5647,93.1579,97.7959,98.6029,98.5103,99.2213,0
66,103.316,98.5596,95.2348,97.6758,101.46,103.767,106.571,107.395,107.322,107.246,0
67,96.2414,94.1713,91.1203,92.2242,94.8904,96.2861,97.3454,99.1146,99.5849,99.613,1
68,90.7463,80.009,76.2103,80.1735,85.8598,89.8072,94.9692,96.5606,95.9959,96.0243,0
69,87.4865,67.2127,60.2411,65.1713,77.256,85.0364,95.6716,98.7764,99.1828,98.8219,0
70,91.4003,74.8633,70.7735,75.8581,84.1298,90.0349,97.9974,98.3916,98.836,98.9244,0
71,77.9102,62.5686,58.4005,62.4571,70.1525,75.6986,82.8271,86.3852,86.2978,86.5585,1
72,83.9766,76.6391,74.4978,78.3673,81.1512,83.9726,86.9882,87.9903,87.8412,87.7628,1
73,92.069,88.9074,89.3758,92.9261,92.6424,93.4812,93.5622,93.3974,93.8492,92.602,1
74,94.0793,81.2063,77.0915,81.2388,88.6791,93.6148,101.217,100.841,100.895,101.24,0
75,94.5481,85.8274,82.8307,85.0816,90.2381,93.6138,99.5424,100.978,100.011,100.674,1
76,95.2459,96.1882,96.3701,96.0875,96.2141,95.9719,94.7519,93.3443,94.2179,94.01,1
77,97.1817,92.383,89.6489,90.7312,94.2607,95.772,99.4061,98.8135,99.2949,99.4518,1
78,93.3799,93.6956,93.2923,95.0565,94.1344,93.7168,93.4515,94.1248,93.5979,93.5378,0
79,84.567,63.5646,56.4688,62.3409,72.6573,79.175,89.8711,96.7128,97.1508,96.8522,1
80,102.555,99.4754,97.0956,97.9853,100.553,102.03,102.68,102.586,101.796,102.161,0
81,88.3797,69.8574,64.0522,68.1527,79.4186,86.5975,95.8747,97.639,97.0834,97.4455,0
82,97.1513,89.0633,86.4072,89.7839,93.3431,96.1506,99.7961,103.399,101.329,101.904,1
83,87.0867,65.1101,58.6564,63.9303,76.0974,83.9042,95.6029,100.144,98.24,99.1387,0
84,91.4233,78.5479,74.9224,78.5783,84.9266,89.4424,96.3024,99.7446,99.909,100.015,1
85,87.4825,70.3309,65.3865,69.7835,78.5576,84.3991,92.9604,97.8376,97.0862,97.7657,0
86,79.0836,53.4036,46.8948,50.9064,64.2111,72.739,86.9653,91.5224,91.6275,91.9667,0
87,94.203,85.4937,82.0237,84.4726,89.6439,92.8713,97.6082,98.7449,99.7304,99.2674,1
88,87.8579,63.3621,56.7892,61.117,74.756,83.1414,95.01,97.6173,98.8829,98.8381,0
89,96.4535,85.3006,82.2674,84.9084,90.4022,94.338,98.9915,100.683,101.772,102.655,0
90,93.8407,81.9303,78.0961,81.6264,87.8049,91.7534,97.4273,99.9833,100.062,100.438,1
91,97.4865,85.295,81.344,85.1376,90.6887,94.3613,99.1262,101.707,101.918,102.797,1
92,92.0559,79.072,74.9523,78.6336,84.9484,88.1506,94.631,98.1246,98.6029,98.7691,1
93,95.4477,87.237,84.8754,89.6613,91.9225,93.384,97.9905,99.5522,99.7247,99.8831,1
94,87.4645,64.2297,58.7618,63.6697,74.4141,81.1169,90.7832,97.6482,98.6963,98.3159,0
95,96.1697,82.4851,79.0503,82.3211,88.6572,92.4381,97.666,100.292,101.149,100.756,1
96,97.348,96.9655,96.1819,96.2653,97.0872,97.5991,100.397,98.5269,98.617,100.538,1
97,98.609,96.5174,94.7542,95.6161,97.2159,98.423,101.942,100.291,100.294,102.315,1
98,96.6193,91.7661,90.5054,91.5548,93.6574,95.053,97.7022,98.4534,100.038,98.5701,1
99,92.8174,85.0605,83.0296,85.0258,88.5357,91.2083,94.77,97.4906,99.4736,96.5777,1
100,93.6035,83.5685,80.7115,83.5079,88.5196,91.7676,96.758,98.3656,98.5567,98.7862,1
101,89.7984,65.2247,59.5935,64.0015,76.6607,84.6522,98.5399,100.39,100.828,101.408,0
102,95.3715,81.1515,77.0302,81.5229,89.7343,94.7714,100.226,99.2628,100.148,100.365,0
103,91.5712,79.3797,75.6068,79.1344,85.2156,89.3194,94.7325,97.0991,98.3303,98.5624,0
104,88.9754,76.7801,73.6489,76.6624,82.5524,85.6989,90.6972,94.6793,95.0868,95.1435,0
105,98.1761,96.5485,95.4714,96.2702,97.8646,98.458,99.6518,99.7635,99.5739,99.6897,1
106,96.0982,84.653,81.8039,84.7667,89.2418,92.5412,97.6249,100.117,100.329,100.641,1
107,97.5064,90.143,88.0244,90.266,93.6704,95.7694,99.2376,99.8085,99.3602,100.115,0
108,98.5189,92.4735,90.7324,92.4097,96.1308,98.5542,101.071,100.745,101.104,100.481,0
109,90.3953,77.3497,74.0196,77.0073,83.2581,87.4842,93.0296,96.8632,98.578,96.6651,1
110,86.1025,66.8463,62.5512,66.7658,74.8578,80.2072,89.339,95.3022,95.9544,96.3422,0
111,95.4107,95.1752,93.9546,94.2637,94.812,95.2014,96.5778,96.5543,97.6119,98.3807,0
112,91.8656,71.0269,65.9407,70.6957,81.7325,88.545,98.368,100.461,100.567,101.037,0
113,88.2626,63.054,56.8414,61.2306,74.3004,82.3295,95.2009,99.2612,99.435,99.8701,0
114,87.8493,66.379,61.9467,66.1693,76.5728,82.6941,92.7473,98.5024,99.3529,100.123,0
115,91.2557,71.0408,66.482,71.6188,81.656,87.2988,101.281,99.3445,99.1995,100.008,0
116,96.8955,89.0033,86.7075,88.7997,92.6579,95.0702,98.4994,99.8989,99.8659,100.014,1
117,88.9007,66.66,67.2528,72.8125,81.3438,86.9565,93.2449,96.0058,96.4518,96.185,0
118,92.9538,72.3317,69.5595,74.3198,85.5054,91.6564,99.0642,100.543,100.652,101.535,0
119,93.3331,81.8743,82.0728,84.8472,90.4523,92.7269,95.6617,97.5,102.122,97.846,1
120,102.209,103.571,103.376,103.148,103.194,103.19,102.631,101.547,101.746,102.203,1
121,93.3614,88.3906,85.9844,87.5629,90.2976,92.2869,95.7684,97.2166,97.3201,98.71,1
122,96.5173,89.0742,86.7908,89.1486,93.0357,95.8367,100.895,101.238,100.94,101.367,1
123,92.9394,79.1246,75.5822,79.0532,85.4182,89.9716,97.9873,99.985,99.9373,100.618,1
124,98.1386,87.8758,86.2003,88.3145,92.9819,96.512,101.636,102.111,101.135,102.111,0
125,93.4194,78.9476,76.4957,79.2965,85.2665,89.797,96.665,99.2729,98.4163,99.5056,1
126,82.2881,64.3498,59.4833,63.6043,72.0484,78.064,87.073,91.6718,91.7021,92.2156,0
127,97.1149,91.7646,89.9796,91.952,95.218,97.3615,100.263,99.8855,99.8118,100.508,0
128,98.9173,91.7756,89.7296,92.331,96.5409,99.5698,103.628,101.703,101.695,101.702,0
129,93.5642,90.5607,89.8184,90.8216,92.6043,93.8554,96.8483,96.9293,96.8785,96.9861,1
130,97.3259,87.8117,85.2798,87.7754,92.3358,95.6259,100.372,105.228,101.855,101.811,1
131,91.5259,91.6873,91.3285,91.4973,92.6753,93.0545,92.728,95.0646,92.4853,91.8236,1
132,97.5792,96.4162,95.5886,96.3077,97.5493,98.1701,99.3094,99.5369,99.5706,99.7107,0
133,96.6187,92.9796,91.4957,92.9458,94.8279,96.3132,97.8991,98.376,98.7588,98.32,1
134,100.344,100.266,101.289,101.18,101.806,101.756,100.059,99.9552,99.7929,99.9528,1
135,97.0355,88.3211,88.405,91.1239,93.7781,95.8806,98.0963,99.9928,100.094,100.246,1
136,176.976,133.88,86.5624,104.592,128.313,155.196,172.07,184.828,185.712,186.258,0
137,183.363,159.029,135.945,147.987,157.747,168.681,173.803,179.455,182.84,183.574,0
138,97.3271,84.1547,69.0546,75.233,84.2977,93.9616,99.0681,99.5134,99.6755,99.7199,0
139,99.7887,92.673,84.2194,89.192,93.1447,98.2412,100.346,100.952,100.816,100.879,0
140,93.6805,86.2016,78.3235,82.1967,86.1864,90.5877,94.0883,96.6938,96.8678,96.9874,0
141,93.8347,88.3744,81.9002,85.677,89.7181,93.3579,94.9651,95.8582,97.0939,97.3129,0
142,92.6534,73.4809,49.5594,58.037,71.9657,86.9844,97.8592,101.55,101.898,102.047,0
143,98.8326,93.6951,88.0327,92.0435,94.814,98.0066,100.642,101.532,101.304,101.278,1
144,97.9163,91.6712,86.9077,90.3012,93.1627,95.9397,98.0592,98.9225,98.7251,99.025,1
145,98.486,90.7702,79.8516,85.0192,91.3988,96.7906,100.256,101.098,101.203,101.189,0
146,93.2777,85.6488,70.758,75.9994,83.6027,90.6089,95.5938,98.7499,99.0711,99.0759,1
147,91.3087,79.848,57.1188,62.0982,74.014,84.1187,93.6106,98.3752,98.5121,98.3146,0
148,98.0614,98.9972,94.2275,95.3979,97.0353,98.5175,98.9629,99.0035,99.2235,98.9669,1
149,96.9347,98.8309,87.7291,89.4826,92.8993,95.6287,96.7643,97.6822,97.9097,97.5926,1
150,90.0851,73.6668,54.5093,58.8182,71.6647,82.3914,94.22,98.6244,99.6113,99.9125,0
151,91.3588,78.7214,57.9512,61.7892,73.7726,83.3827,93.883,96.9343,97.1436,97.2358,0
152,95.0724,93.3359,84.2805,86.8359,90.4464,93.2952,95.1379,97.7335,98.3126,98.3581,1
153,100.296,105.055,93.9134,94.0931,96.9694,98.846,98.6653,99.7963,99.0345,99.2134,0
154,98.0136,96.4381,89.7148,91.074,94.1004,96.1344,98.2599,98.6116,98.8155,98.6398,0
155,92.4069,91.572,81.7382,82.0732,85.7826,87.7171,90.5931,94.635,96.3101,96.0448,0
156,99.9038,97.2644,91.6606,93.4881,96.6475,99.0665,100.966,100.795,100.86,101.325,0
157,99.0394,100.655,92.7775,93.9253,97.2587,99.8667,101.048,102.501,100.657,101.13,0
158,96.9404,97.757,86.3076,87.7583,92.2064,95.5044,97.4376,99.5994,98.0973,98.1714,1
159,92.869,79.421,69.7123,73.8261,81.9206,87.8478,93.7522,98.374,99.0607,99.119,1
160,97.0163,90.9779,81.0665,84.2504,90.675,94.8946,97.6794,100.027,99.7286,100.237,1
161,96.3738,89.7843,83.0751,86.0802,90.7943,94.2647,97.8574,99.2644,99.4592,100.13,1
162,96.779,97.3306,92.0424,92.2352,94.5963,95.9134,96.7194,96.054,95.655,96.7651,1
163,96.1358,93.7937,90.9555,91.5687,93.6077,94.5439,97.2222,98.4362,98.6509,98.6474,1
164,88.4705,64.9553,55.2438,58.7573,72.053,81.1144,93.8964,99.7104,101.931,101.781,0
165,101.239,91.0065,83.1713,86.9089,95.175,100.239,105.566,104.522,105.769,105.966,0
166,92.8683,69.8302,59.6068,64.0482,77.8031,87.3543,99.6335,101.685,102.724,101.472,0
167,92.9087,78.3874,69.8563,73.4186,83.0572,89.851,98.001,99.6585,100.84,99.6725,0
168,99.0979,97.8585,96.8913,98.0315,98.3786,98.7322,99.8501,100.561,100.872,100.868,1
169,85.6486,63.1765,54.0656,57.2779,69.5188,78.0159,91.2287,98.2278,99.6329,100.207,0
170,99.5616,91.9224,89.7056,92.49,97.0058,99.9969,102.342,101.796,102.09,101.926,0
171,96.7772,89.1414,86.5395,89.0127,93.2417,96.6401,98.4205,99.6719,99.4959,99.6261,1
172,88.7833,68.6272,60.4403,64.5102,75.0611,82.3297,93.1664,98.85,98.778,98.822,0
173,96.0383,96.1496,93.9819,95.0705,95.8959,96.4614,97.4201,98.9601,98.2536,98.2987,1
174,92.2697,75.1202,71.9407,75.7014,83.6109,89.6588,98.4704,103.624,102.132,102.403,0
175,96.9904,91.2612,96.4245,99.1702,98.0684,98.5292,101.775,104.529,102.2,102.289,1
176,98.9504,89.0664,88.6533,92.3185,95.8577,99.0799,103.622,104.29,104.537,104.233,0
177,95.6136,75.6959,72.6473,79.3403,88.4821,95.6792,104.596,105.015,105.289,104.973,0
178,91.1586,73.2899,68.9461,74.5833,81.9094,88.0742,95.5811,100.267,99.9286,100.255,1
179,98.0358,88.7162,93.8757,97.9606,99.3016,101.002,102.986,102.414,101.713,102.379,0
180,94.9792,76.5725,73.9332,79.7858,86.833,92.942,99.0619,101.212,101.26,101.626,0
181,87.9494,59.3248,55.4183,62.1534,72.9157,82.1222,93.0926,100.619,101.185,101.356,1
182,95.3705,77.3041,70.5073,76.2614,83.7511,90.7805,97.814,102.023,102.313,102.41,1
183,95.3813,76.0279,77.6992,83.3184,86.7966,91.8488,98.2787,100.864,101.361,101.301,1
184,95.9001,81.2828,79.6498,85.8028,89.3777,94.7361,99.4557,100.491,100.661,100.608,0
185,90.457,64.7449,65.4964,74.8779,79.6866,86.8982,95.2342,99.0635,99.6882,99.6473,1
186,91.0025,73.1197,58.1487,65.9094,76.1736,85.5576,93.1278,99.0051,99.1745,99.2002,1
187,98.7567,81.9897,82.6579,90.5141,96.1906,100.632,103.133,101.928,102.036,102.001,0
188,86.7388,77.7515,72.6442,78.0396,82.2746,86.2782,89.1691,91.2338,91.6144,92.037,1
189,97.9019,82.7731,74.3892,83.4972,92.9992,100.288,103.342,101.968,101.512,101.74,0
190,92.0737,84.9831,76.7287,80.3558,84.4188,88.6406,92.9274,97.9024,98.1488,98.1271,1
191,101.166,96.5085,94.0364,96.8982,98.6437,101.37,103.207,103.444,103.176,103.164,1
192,89.3943,77.5963,61.193,68.0181,75.7772,84.5934,91.7428,96.2978,96.2421,96.1732,1
193,88.9639,75.5838,57.6299,64.6633,72.8956,82.3153,91.3372,96.6005,96.6042,96.3933,1
194,97.0673,89.0775,77.8646,83.7728,88.8806,95.1845,100.075,101.523,101.553,101.475,1
195,90.6606,73.5569,52.553,59.7866,70.1111,81.7656,94.301,100.126,100.508,100.369,1
196,98.6835,95.6251,91.3297,93.8766,95.4649,97.5167,100.528,100.319,100.221,100.285,1
197,98.8042,94.8579,93.6674,94.5803,95.2641,95.8311,98.1533,98.7571,98.8318,98.7531,0
198,91.9076,81.1809,67.4605,73.8503,80.3196,87.8367,94.6123,96.7743,97.1677,97.1415,1
199,95.7324,85.5067,71.1673,78.2812,85.2617,93.6742,98.4777,99.4508,99.5035,99.598,0
200,92.1985,76.3426,55.0351,62.8397,74.5967,87.5605,97.5001,99.0229,99.6694,99.6235,0
201,89.9172,82.4954,72.0832,77.5929,82.4019,88.4911,91.752,93.5369,93.5925,93.5417,1
202,91.545,73.2344,48.7288,56.7715,71.3444,86.7708,98.3296,97.6536,98.1482,98.2983,0
203,91.1207,68.0635,40.5221,48.0704,62.7656,79.3317,94.2014,101.173,101.623,101.741,0
204,93.3692,75.2852,54.6896,62.6259,74.277,87.0965,96.7052,98.9072,99.0755,99.2587,0
205,89.8116,71.1667,49.477,56.2373,67.5393,80.5883,91.401,97.6291,97.9728,98.1842,0
206,108.839,96.7279,77.6398,86.282,96.2857,107.129,112.471,113.22,113.254,113.331,0
207,100.093,82.9499,54.7772,63.472,77.1524,92.03,102.248,109.989,110.01,110.0,1
208,94.0894,82.1686,65.0946,72.41,80.3724,89.5698,94.8512,98.9846,99.1485,99.3837,1
209,92.1978,85.4457,72.7598,78.289,83.8265,90.3118,93.4216,96.3324,96.589,96.8138,1
210,98.6595,96.2942,83.6607,85.6233,91.5626,95.8008,98.2849,100.192,99.8224,99.7308,1
211,100.512,99.6306,82.8448,84.8607,93.2386,99.2851,101.623,101.368,100.937,100.848,0
212,89.8404,79.022,71.7052,75.2116,82.575,87.8957,93.5389,94.5598,94.3619,94.2822,0
213,95.5585,81.3897,72.8861,76.9832,87.4208,94.527,99.3585,99.9074,100.056,100.223,0
214,100.824,100.864,101.201,101.124,100.8,100.888,100.62,99.9562,99.9266,100.409,1
215,95.4194,84.4379,76.6036,80.7454,89.1658,95.2272,99.9486,100.113,100.084,100.461,0
216,88.1929,63.2374,52.3928,56.797,71.7777,82.4834,96.3255,101.127,101.178,101.316,0
217,90.3321,70.3473,59.3211,63.8738,77.4716,86.988,99.1398,101.199,101.253,101.186,0
218,100.269,95.0588,91.6927,93.2505,97.3774,99.7069,101.127,102.257,101.658,101.968,1
219,94.6389,79.94,72.325,76.3977,87.0408,93.6341,100.158,100.732,100.877,100.984,0
220,97.2078,87.618,82.1654,85.2911,92.2058,96.9441,101.209,101.308,101.725,102.359,0
221,93.2737,79.9835,73.1746,77.1799,85.7791,91.9567,97.6973,98.6661,98.5955,98.9505,0
222,74.9735,59.4604,54.2275,58.351,66.4693,72.5237,80.073,82.7026,82.691,83.0708,0
223,79.5494,63.7522,57.9451,62.1704,71.2237,77.7603,85.7597,87.5015,87.7433,88.525,0
224,82.5321,56.1669,48.1884,51.8192,65.5755,75.445,90.7287,97.746,98.2007,98.2491,0
225,93.9826,78.9421,73.2901,78.544,87.4726,94.1319,101.076,101.735,101.121,101.022,0
226,94.6365,79.1607,72.2797,77.1514,86.7675,93.0111,100.608,101.352,101.268,101.772,0
227,96.737,93.9198,90.922,92.2916,94.8948,95.958,97.7851,98.4007,99.1178,99.3162,0
228,95.2083,89.0507,87.2905,90.6425,91.706,92.5972,96.3643,98.2233,97.1535,97.2733,1
229,89.3151,75.8588,71.0971,76.2939,82.0651,86.1667,92.2118,96.456,95.6029,96.2766,1
230,98.7192,96.6365,96.5779,96.6674,97.7781,98.5091,98.9234,99.4131,99.2808,99.838,1
231,91.1636,91.2935,90.797,90.5378,91.774,92.3065,91.1077,90.4042,90.8425,90.7495,0
232,92.198,75.4429,69.2383,74.13,83.6957,90.2452,98.1429,99.0047,99.9298,99.6799,0
233,91.8543,72.8004,65.9736,71.3728,82.2549,89.6892,98.5682,100.447,101.247,100.939,0
234,102.621,103.243,104.059,103.819,103.906,104.35,104.156,103.532,103.721,103.729,0
235,94.6463,85.1295,81.9637,84.5645,89.6185,93.2621,97.4618,99.5227,100.843,100.099,1
236,84.9104,67.6186,63.3155,68.7234,76.4204,82.9223,90.9901,92.6312,91.9487,91.8135,0
237,95.3586,90.5205,91.6124,93.0399,91.8747,93.0546,95.0604,97.8888,98.3635,98.512,1
238,87.9058,64.3177,57.1617,61.5876,73.3344,81.0278,92.4931,99.6416,100.262,100.374,0
239,94.3725,82.3445,80.2769,85.7184,88.2324,91.1648,95.8138,98.1247,98.535,98.6572,1
240,99.73,90.7252,86.8926,91.5804,96.0921,99.4727,103.167,102.68,102.717,102.874,0
241,99.938,94.7951,94.0522,97.2075,96.8265,97.9852,99.0354,100.113,100.079,100.285,1
242,94.9849,76.8569,69.9778,74.6118,86.109,92.7819,99.6249,100.726,100.526,100.835,0
243,83.8812,70.3224,64.0851,68.0403,77.6326,83.0715,87.7965,88.1361,87.8985,88.2255,0
244,85.8386,79.1392,76.5964,78.7119,81.9983,84.1288,88.3315,88.5468,89.0823,88.3624,1
245,83.6318,71.7144,68.7739,69.7225,73.42,75.146,83.7439,94.371,95.16,94.5105,0
246,84.2406,71.3116,68.4089,69.8271,73.8317,75.2487,83.5978,94.0656,94.0224,93.574,0
247,94.5131,76.872,70.8967,75.1082,85.3332,91.7354,98.9304,100.04,100.726,100.398,0
248,88.9004,70.5058,64.4554,68.2513,77.4434,83.3723,91.349,97.468,98.0813,97.4126,1
249,87.457,84.0628,82.7043,84.0361,85.2094,86.0502,87.1275,87.0485,86.994,87.1087,1
250,92.354,74.9992,68.6017,73.359,83.0503,88.9256,96.2011,100.751,101.448,101.313,1
251,80.2449,69.8534,66.7177,69.1286,73.79,76.9495,81.7905,84.9226,85.0219,85.1514,1
252,98.4309,91.5303,89.1815,91.5243,94.994,97.0528,99.1941,99.9576,99.9169,100.129,1
253,95.1126,86.7702,83.8209,86.7777,90.5608,93.2903,97.8677,100.046,99.9724,99.9698,1
254,99.2609,92.8409,90.1735,92.7538,96.2768,98.6721,101.538,101.32,101.433,101.429,0
255,99.6979,95.8644,94.5433,95.2891,96.9001,97.694,99.9776,101.182,102.049,100.923,0
256,97.144,91.1938,89.2363,90.6246,93.2829,95.0099,97.8498,99.4163,100.358,98.9084,1
257,92.982,85.6661,82.5678,85.2013,89.3172,92.0692,96.169,97.5052,96.699,96.4061,1
258,91.4645,85.5618,82.6116,84.9714,88.2744,90.2301,94.681,94.158,93.5094,93.2472,1
259,96.2033,88.9996,85.9035,87.7297,92.0776,94.8783,98.4906,100.079,100.223,100.467,1
260,100.786,101.234,100.234,99.3414,100.312,100.605,100.709,100.179,101.704,100.215,1
261,96.2255,88.2931,85.782,88.6843,92.6153,95.1373,98.751,100.106,99.9267,102.173,0
262,93.3574,76.133,70.8915,75.2551,83.8152,89.1648,97.3996,102.108,102.179,104.898,1
263,77.7854,67.6241,64.5162,67.2355,72.4523,75.837,80.5715,83.2427,82.7924,82.7575,1
264,90.1286,69.7837,64.673,69.1037,78.814,85.6481,95.0238,100.641,100.276,101.165,0
265,85.0794,59.1441,53.024,57.0423,70.0188,78.6946,91.2907,101.371,100.51,100.186,0
266,92.8651,82.8405,80.1597,83.2905,88.2416,91.8284,96.0454,100.602,99.1183,98.2236,1
267,91.2909,73.3167,68.7475,72.3872,80.8276,86.4249,94.591,99.767,100.137,100.16,1
268,83.04,67.7833,63.3174,66.777,74.3231,79.3617,86.2733,90.484,90.4429,90.5416,1
269,89.5435,65.1465,58.4314,63.2141,75.6576,83.3547,95.5523,100.771,101.721,101.282,0
270,95.7687,81.5962,76.9466,80.5946,88.2206,92.6412,99.9692,101.56,101.862,101.038,1
