 ,L*,a*,b*,X,Y,Z,Dominant Wavelenght,Whiteness,Purity,Tint,Chroma,Hue,Color Temperature, ,195.462,196.256,197.049,197.841,198.634,199.427,200.22,201.013,201.805,202.598,203.39,204.183,204.975,205.767,206.56,207.352,208.144,208.936,209.728,210.52,211.312,212.104,212.895,213.687,214.479,215.27,216.062,216.853,217.644,218.436,219.227,220.018,220.809,221.6,222.391,223.182,223.973,224.764,225.554,226.345,227.135,227.926,228.716,229.507,230.297,231.087,231.878,232.668,233.458,234.248,235.038,235.828,236.617,237.407,238.197,238.986,239.776,240.566,241.355,242.144,242.934,243.723,244.512,245.301,246.09,246.879,247.668,248.457,249.246,250.034,250.823,251.612,252.4,253.189,253.977,254.765,255.554,256.342,257.13,257.918,258.706,259.494,260.282,261.07,261.857,262.645,263.433,264.22,265.008,265.795,266.583,267.37,268.157,268.944,269.731,270.518,271.305,272.092,272.879,273.666,274.453,275.239,276.026,276.812,277.599,278.385,279.171,279.958,280.744,281.53,282.316,283.102,283.888,284.674,285.46,286.245,287.031,287.817,288.602,289.388,290.173,290.958,291.744,292.529,293.314,294.099,294.884,295.669,296.454,297.239,298.024,298.808,299.593,300.377,301.162,301.946,302.731,303.515,304.299,305.083,305.867,306.652,307.435,308.219,309.003,309.787,310.571,311.354,312.138,312.921,313.705,314.488,315.272,316.055,316.838,317.621,318.404,319.187,319.97,320.753,321.536,322.318,323.101,323.884,324.666,325.449,326.231,327.013,327.795,328.578,329.36,330.142,330.924,331.706,332.488,333.269,334.051,334.833,335.614,336.396,337.177,337.959,338.74,339.521,340.303,341.084,341.865,342.646,343.427,344.207,344.988,345.769,346.55,347.33,348.111,348.891,349.672,350.452,351.232,352.012,352.793,353.573,354.353,355.133,355.912,356.692,357.472,358.252,359.031,359.811,360.59,361.37,362.149,362.928,363.707,364.486,365.266,366.044,366.823,367.602,368.381,369.16,369.938,370.717,371.496,372.274,373.052,373.831,374.609,375.387,376.165,376.943,377.721,378.499,379.277,380.055,380.833,381.61,382.388,383.165,383.943,384.72,385.498,386.275,387.052,387.829,388.606,389.383,390.16,390.937,391.714,392.49,393.267,394.044,394.82,395.596,396.373,397.149,397.925,398.702,399.478,400.254,401.03,401.806,402.581,403.357,404.133,404.908,405.684,406.459,407.235,408.01,408.786,409.561,410.336,411.111,411.886,412.661,413.436,414.211,414.985,415.76,416.535,417.309,418.084,418.858,419.632,420.407,421.181,421.955,422.729,423.503,424.277,425.051,425.825,426.598,427.372,428.146,428.919,429.693,430.466,431.239,432.013,432.786,433.559,434.332,435.105,435.878,436.651,437.423,438.196,438.969,439.741,440.514,441.286,442.058,442.831,443.603,444.375,445.147,445.919,446.691,447.463,448.235,449.007,449.778,450.55,451.321,452.093,452.864,453.636,454.407,455.178,455.949,456.72,457.491,458.262,459.033,459.804,460.574,461.345,462.116,462.886,463.656,464.427,465.197,465.967,466.738,467.508,468.278,469.048,469.817,470.587,471.357,472.127,472.896,473.666,474.435,475.205,475.974,476.743,477.512,478.281,479.051,479.82,480.588,481.357,482.126,482.895,483.663,484.432,485.2,485.969,486.737,487.505,488.274,489.042,489.81,490.578,491.346,492.114,492.881,493.649,494.417,495.184,495.952,496.719,497.487,498.254,499.021,499.788,500.556,501.323,502.09,502.856,503.623,504.39,505.157,505.923,506.69,507.456,508.223,508.989,509.755,510.521,511.288,512.054,512.82,513.586,514.351,515.117,515.883,516.648,517.414,518.18,518.945,519.71,520.476,521.241,522.006,522.771,523.536,524.301,525.066,525.831,526.595,527.36,528.124,528.889,529.653,530.418,531.182,531.946,532.71,533.475,534.239,535.002,535.766,536.53,537.294,538.058,538.821,539.585,540.348,541.111,541.875,542.638,543.401,544.164,544.927,545.69,546.453,547.216,547.979,548.741,549.504,550.266,551.029,551.791,552.554,553.316,554.078,554.84,555.602,556.364,557.126,557.888,558.65,559.411,560.173,560.934,561.696,562.457,563.219,563.98,564.741,565.502,566.263,567.024,567.785,568.546,569.306,570.067,570.828,571.588,572.349,573.109,573.869,574.63,575.39,576.15,576.91,577.67,578.43,579.19,579.949,580.709,581.469,582.228,582.988,583.747,584.506,585.266,586.025,586.784,587.543,588.302,589.061,589.82,590.578,591.337,592.096,592.854,593.613,594.371,595.129,595.888,596.646,597.404,598.162,598.92,599.678,600.436,601.193,601.951,602.709,603.466,604.224,604.981,605.738,606.496,607.253,608.01,608.767,609.524,610.281,611.037,611.794,612.551,613.307,614.064,614.82,615.577,616.333,617.089,617.845,618.602,619.358,620.113,620.869,621.625,622.381,623.136,623.892,624.648,625.403,626.158,626.914,627.669,628.424,629.179,629.934,630.689,631.444,632.199,632.953,633.708,634.462,635.217,635.971,636.726,637.48,638.234,638.988,639.742,640.496,641.25,642.004,642.758,643.511,644.265,645.019,645.772,646.526,647.279,648.032,648.785,649.538,650.291,651.044,651.797,652.55,653.303,654.055,654.808,655.561,656.313,657.065,657.818,658.57,659.322,660.074,660.826,661.578,662.33,663.082,663.833,664.585,665.337,666.088,666.839,667.591,668.342,669.093,669.844,670.595,671.346,672.097,672.848,673.599,674.35,675.1,675.851,676.601,677.352,678.102,678.852,679.602,680.352,681.102,681.852,682.602,683.352,684.102,684.851,685.601,686.35,687.1,687.849,688.599,689.348,690.097,690.846,691.595,692.344,693.093,693.841,694.59,695.339,696.087,696.836,697.584,698.332,699.081,699.829,700.577,701.325,702.073,702.821,703.569,704.316,705.064,705.812,706.559,707.307,708.054,708.801,709.548,710.296,711.043,711.79,712.536,713.283,714.03,714.777,715.523,716.27,717.016,717.763,718.509,719.255,720.001,720.748,721.494,722.239,722.985,723.731,724.477,725.223,725.968,726.714,727.459,728.204,728.95,729.695,730.44,731.185,731.93,732.675,733.42,734.164,734.909,735.654,736.398,737.143,737.887,738.631,739.375,740.12,740.864,741.608,742.352,743.095,743.839,744.583,745.327,746.07,746.814,747.557,748.3,749.043,749.787,750.53,751.273,752.016,752.759,753.501,754.244,754.987,755.729,756.472,757.214,757.957,758.699,759.441,760.183,760.925,761.667,762.409,763.151,763.893,764.634,765.376,766.117,766.859,767.6,768.341,769.083,769.824,770.565,771.306,772.047,772.787,773.528,774.269,775.009,775.75,776.49,777.231,777.971,778.711,779.451,780.192,780.932,781.671,782.411,783.151,783.891,784.63,785.37,786.109,786.849,787.588,788.327,789.066,789.806,790.545,791.283,792.022,792.761,793.5,794.238,794.977,795.715,796.454,797.192,797.93,798.669,799.407,800.145,800.883,801.62,802.358,803.096,803.834,804.571,805.309,806.046,806.783,807.521,808.258,808.995,809.732,810.469,811.206,811.942,812.679,813.416,814.152,814.889,815.625,816.362,817.098,817.834,818.57,819.306,820.042,820.778,821.514,822.249,822.985,823.721,824.456,825.192,825.927,826.662,827.397,828.132,828.867,829.602,830.337,831.072,831.807,832.541,833.276,834.01,834.745,835.479,836.213,836.948,837.682,838.416,839.15,839.884,840.617,841.351,842.085,842.818,843.552,844.285,845.018,845.752,846.485,847.218,847.951,848.684,849.417,850.15,850.882,851.615,852.347,853.08,853.812,854.545,855.277,856.009,856.741,857.473,858.205,858.937,859.669,860.4,861.132,861.864,862.595,863.326,864.058,864.789,865.52,866.251,866.982,867.713,868.444,869.175,869.905,870.636,871.367,872.097,872.827,873.558,874.288,875.018,875.748,876.478,877.208,877.938,878.668,879.397,880.127,880.856,881.586,882.315,883.044,883.774,884.503,885.232,885.961,886.69,887.418,888.147,888.876,889.604,890.333,891.061,891.79,892.518,893.246,893.974,894.702,895.43,896.158,896.886,897.614,898.341,899.069,899.796,900.524,901.251,901.978,902.705,903.432,904.159,904.886,905.613,906.34,907.067,907.793,908.52,909.246,909.973,910.699,911.425,912.151,912.877,913.603,914.329,915.055,915.781,916.506,917.232,917.958,918.683,919.408,920.134,920.859,921.584,922.309,923.034,923.759,924.484,925.208,925.933,926.657,927.382,928.106,928.831,929.555,930.279,931.003,931.727,932.451,933.175,933.899,934.622,935.346,936.07,936.793,937.516,938.24,938.963,939.686,940.409,941.132,941.855,942.578,943.3,944.023,944.746,945.468,946.191,946.913,947.635,948.357,949.079,949.801,950.523,951.245,951.967,952.689,953.41,954.132,954.853,955.575,956.296,957.017,957.738,958.459,959.18,959.901,960.622,961.343,962.063,962.784,963.505,964.225,964.945,965.666,966.386,967.106,967.826,968.546,969.266,969.985,970.705,971.425,972.144,972.864,973.583,974.302,975.022,975.741,976.46,977.179,977.898,978.616,979.335,980.054,980.772,981.491,982.209,982.928,983.646,984.364,985.082,
W_Calibration,100,0,0,95.0422,100,108.876,565.016,99.9909,1.74827e-05,0.00127928,0,0,6504.1, ,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
F_Calibration,100,0,0,108.104,100,39.2965,491.07,99.9909,0.000170256,0.00127928,0,0,3000.62, ,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,
W__D_None_0.7_VVS1,124.34,0.7536,-1.14576,168.931,177.08,195.549,565.426,181.196,0.00648551,-0.544407,1.37138,-56.6658,6563.58, ,-900,217.391,66.6667,2200,199.169,198.888,197.37,197.482,198.213,197.424,198.967,198.124,199.171,199.473,199.425,200.976,200.373,200.074,200.665,200.317,202.127,201.524,201.662,204.047,206.107,207.229,207.222,207.616,207.82,208.864,209.97,209.746,209.286,206.538,207.708,207.314,207.672,208.043,206.749,206.401,206.35,204.832,205.521,204.138,203.934,203.166,201.959,201.903,200.267,200.882,201.615,202.054,203.228,203.446,203.991,205.26,204.335,205.988,204.171,205.863,205.5,204.873,205.717,204.764,203.795,204.125,203.362,206.117,205.032,206.658,208.423,209.623,212.364,213.97,214.851,217.557,217.311,218.948,219.277,218.319,218.965,218.31,218.035,220.003,219.628,218.131,218.071,216.885,217.949,217.914,215.954,213.372,212.447,211.827,210.714,209.593,207.329,205.455,203.176,204.266,203.858,201.09,199.452,198.305,197.433,198.925,198.052,197.451,196.171,196.929,197.798,197.536,199.018,198.521,198.057,197.188,197.535,198.529,198.21,197.154,196.616,196.069,195.34,194.917,195.405,195.852,195.118,194.67,195.983,196.896,197.827,198.384,199.178,199.744,199.139,198.355,199.27,200.083,201.725,202.305,202.498,202.404,201.805,202.638,203.764,204.355,203.982,203.272,202.82,203.642,203.834,205.888,205.753,206.341,206.123,206.249,205.193,205.575,206.722,206.617,206.112,207.21,206.842,207.034,207.234,208.319,208.829,207.597,208.384,208.678,209.297,210.289,210.697,211.726,212.627,213.474,215.47,216.055,216.235,216.051,217.472,218.352,219.106,220.157,220.801,220.981,222.112,223.624,225.399,225.289,225.749,226.038,225.891,227.15,228.395,229.433,230.481,230.598,232.212,232.918,234.151,235.881,236.52,236.195,237.463,237.901,238.734,239.379,241.041,241.304,242.181,242.54,244.584,245.076,246.055,246.983,247.551,248.359,249.358,249.663,251.185,251.363,252.119,252.398,252.396,252.625,252.938,253.155,253.516,253.152,253.315,253.165,253.153,253.066,252.628,252.051,251.32,250.826,249.842,248.767,247.53,245.993,244.063,242.1,239.891,237.208,233.757,230.244,226.65,222.526,218.258,213.73,209.336,204.578,199.88,195.429,190.847,186.405,182.003,178.003,174.4,171.165,168.413,166.229,164.462,163.346,162.705,162.52,162.731,163.403,164.393,165.836,167.551,169.529,171.62,173.746,175.848,177.79,179.438,180.916,182.095,183.227,184.389,185.641,186.925,188.391,189.989,191.629,193.132,194.675,195.942,196.803,197.137,197.042,196.63,195.808,194.831,193.785,192.504,191.293,190.164,189.197,188.226,187.273,186.393,185.448,184.514,183.611,182.582,181.605,180.591,179.816,179.028,178.313,177.691,177.095,176.586,176.252,175.948,175.742,175.536,175.468,175.379,175.372,175.444,175.574,175.622,175.749,175.895,175.995,176.064,176.118,176.095,176.121,176.048,176.052,176.109,176.142,176.187,176.219,176.275,176.383,176.436,176.58,176.699,176.78,176.845,176.923,176.98,177.144,177.23,177.34,177.372,177.452,177.497,177.583,177.597,177.698,177.753,177.912,178.028,178.216,178.345,178.505,178.6,178.804,178.98,179.163,179.31,179.524,179.656,179.861,180.011,180.261,180.401,180.488,180.514,180.526,180.449,180.473,180.408,180.377,180.279,180.233,180.195,180.135,180.098,180.091,180.095,180.121,180.127,180.117,180.12,180.147,180.238,180.311,180.36,180.392,180.372,180.376,180.35,180.307,180.227,180.08,179.874,179.716,179.438,179.234,178.929,178.594,178.275,177.954,177.673,177.436,177.16,176.922,176.663,176.387,176.146,175.863,175.573,175.31,175.038,174.842,174.726,174.596,174.647,174.689,174.787,174.864,174.991,175.165,175.317,175.469,175.607,175.702,175.806,175.88,176.02,176.064,176.034,175.986,175.894,175.819,175.708,175.617,175.526,175.414,175.303,175.249,175.149,175.125,175.158,175.146,175.182,175.235,175.335,175.5,175.699,175.897,176.032,176.144,176.307,176.445,176.557,176.645,176.699,176.745,176.829,176.908,176.921,176.931,176.975,177.092,177.181,177.273,177.334,177.4,177.484,177.544,177.55,177.546,177.539,177.521,177.494,177.487,177.469,177.466,177.564,177.663,177.723,177.691,177.724,177.773,177.797,177.841,177.87,177.796,177.828,177.84,177.867,177.744,177.64,177.517,177.342,177.147,177.089,176.959,176.874,176.827,176.862,176.83,176.864,176.875,176.929,176.914,176.95,176.95,176.954,176.998,177.145,177.264,177.445,177.542,177.628,177.677,177.757,177.733,177.733,177.679,177.572,177.47,177.43,177.348,177.248,177.165,177.162,177.154,177.152,177.168,177.183,177.211,177.311,177.398,177.541,177.655,177.768,177.806,177.907,177.968,177.98,177.99,177.96,177.842,177.753,177.65,177.605,177.522,177.492,177.426,177.401,177.416,177.404,177.416,177.421,177.447,177.429,177.311,177.274,177.212,177.218,177.305,177.343,177.408,177.431,177.528,177.695,177.84,178.003,178.084,178.13,178.174,178.274,178.374,178.398,178.354,178.33,178.274,178.245,178.18,178.16,178.025,177.899,177.853,177.892,177.885,177.855,177.86,177.842,177.846,177.858,177.957,177.963,177.945,177.938,177.887,177.852,177.866,177.848,177.821,177.7,177.693,177.674,177.667,177.764,177.819,177.883,177.985,178.153,178.339,178.417,178.58,178.835,179.028,179.176,179.37,179.47,179.549,179.594,179.723,179.844,179.863,179.81,179.801,179.707,179.669,179.612,179.529,179.477,179.389,179.301,179.323,179.363,179.472,179.553,179.591,179.711,179.749,179.769,179.778,179.897,179.911,179.866,179.839,179.96,179.977,180.046,180.097,180.173,180.147,180.282,180.356,180.439,180.365,180.506,180.605,180.766,180.749,180.732,180.68,180.722,180.757,180.846,180.851,180.912,180.869,181.083,181.308,181.427,181.618,181.869,182.126,182.248,182.404,182.587,182.77,182.854,182.898,182.965,183.065,183.089,183.108,183.037,182.962,182.795,182.713,182.67,182.551,182.368,182.285,182.318,182.203,182.161,182.349,182.337,182.494,182.536,182.609,182.537,182.619,182.742,182.997,183.01,183.064,183.176,183.467,183.516,183.751,183.88,184.078,184.085,184.215,184.514,184.655,184.719,185.102,185.213,185.13,185.313,185.382,185.663,185.865,186.003,185.979,185.969,186.012,186.174,186.057,186.05,185.797,185.644,185.551,185.401,185.197,184.997,184.781,184.722,184.819,184.538,184.531,184.296,184.428,184.379,184.587,184.862,185.076,185.245,185.605,185.707,185.946,185.939,186.356,186.448,186.6,186.789,187.177,187.483,187.696,187.878,188.097,188.01,188.197,188.35,188.301,188.211,188.196,188.354,188.575,188.703,188.976,189.344,189.199,189.444,189.319,189.629,189.5,189.611,190.02,190.069,190.47,190.991,190.954,191.605,191.659,192.14,192.234,192.193,192.114,191.685,191.878,192.052,191.689,192.011,192.114,192.379,192.646,192.908,192.732,192.491,192.691,192.801,192.79,192.703,192.391,192.622,192.983,193.712,193.761,194.076,194.264,194.236,194.371,195.248,195.008,194.856,194.907,195.33,195.427,195.399,195.689,195.123,195.117,195.476,196.057,196.352,196.41,196.322,196.477,196.347,197.204,196.982,196.109,195.829,195.761,196.195,195.915,196.382,196.913,197.32,197.502,199.178,199.907,200.792,200.895,201.648,202.508,202.511,201.885,202.549,202.19,200.852,200.586,201.052,201.892,201.612,201.342,202.362,202.795,202.326,202.734,202.262,201.953,201.151,200.485,200.198,198.93,197.312,197.64,197.359,196.861,195.709,194.589,193.293,192.125,192.695,192.371,191.198,190.341,189.99,189.323,188.426,188.613,189.845,188.815,189.305,189.851,190.342,189.81,191.03,191.928,191.425,190.251,190.186,188.696,187.679,187.092,187.659,186.591,186.833,187.752,187.791,188.267,188.798,188.732,189.244,188.659,189.202,188.905,187.849,186.744,185.656,186.349,187.27,187.33,187.521,186.567,185.634,185.657,186.687,186.364,185.141,184.06,184.044,183.348,182.401,181.734,181.063,180.869,180.543,180.254,180.288,179.146,178.802,178.818,178.795,179.688,178.583,179.534,181.114,181.882,182.383,182.85,183.947,185.404,185.329,186.374,185.56,185.287,183.257,182.819,181.982,179.687,178.475,177.717,176.469,176.881,175.385,176.142,176.089,175.716,176.587,176.325,175.565,176.026,175.384,175.408,174.941,173.665,174.268,174.394,174.499,175.191,175.146,174.402,172.61,172.798,173.311,172.452,172.002,171.954,171.019,170.916,170.417,171.174,171.901,172.057,172.493,172.103,171.706,170.439,169.119,168.79,168.553,167.077,167.039,165.794,165.61,164.769,165.686,166.617,166.766,166.598,166.561,166.238,166.886,166.487,166.377,166.988,166.506,166.09,165.814,165.076,163.545,162.854,163.379,162.821,161.526,161.763,161.081,161.541,161.547,162.243,162.019,161.035,161.326,160.973,159.778,160.558,159.584,159.279,-1000,173.333,13.3333,-40,
